fiche_id,نوع الشهادة الجامعية,مدة الدراسة,المجال,التخصصات,صيغة حساب مجموع النقاط,التنفيل الجغرافي 7%,تتطلب اجتياز اختبارات مسبقة,لها شروط خاصة,آفاق جامعية,آفاق مهنية
2785,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2786,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2787,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP+TE)/3,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2788,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2789,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية-الأنظمة الكهربائية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2790,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية-الأنظمة الكهربائية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2791,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية-الأنظمة الكهربائية,FG+(M+SP+TE)/3,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2792,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية-الأنظمة الكهربائية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2793,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2794,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2795,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP+TE)/3,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2796,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الآلية والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2797,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2798,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2799,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP+TE)/3,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2800,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2801,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2802,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP)/2,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
2803,الشهادة الوطنية للإجازة,03 سنوات,العلوم الصحيحة والتكنولوجيا,الإلكترونيك والإعلامية الصناعية,FG+(M+SP+TE)/3,نعم,لا,لا,ماجستير مهني,مختص في برمجة المعدات الاوتوماتيكية +مختص في التصرف في المعدات الصناعية+مسؤول عن صيانة المعدات الكهربائية وأنظمة التشغيل الآلي
